"customer_id","amount"
1296,"53.39"
2961,"48.17"
3326,"71.41"
100,"12.45"
4569,"72.61"
1904,"25.24"
1935,"35.82"
651,"68.67"
885,"53.09"
4556,"69.59"
1625,"78.77"
3357,"105.79"
2260,"18.49"
3229,"28.49"
2215,"47.63"
3657,"21.76"
4982,"41.32"
1753,"65.10"
3221,"11.81"
4298,"72.60"
1832,"17.00"
2531,"26.15"
691,"45.17"
4256,"47.23"
1830,"58.34"
3874,"27.56"
3688,"82.29"
4333,"21.83"
4038,"15.72"
3328,"41.27"
2360,"77.64"
4195,"42.06"
342,"34.01"
1748,"9.51"
471,"20.29"
2109,"60.83"
2159,"66.01"
2434,"63.18"
2901,"34.35"
4101,"33.35"
3745,"14.93"
761,"54.32"
1855,"64.93"
4948,"106.66"
4350,"29.88"
1145,"43.46"
2322,"20.44"
3562,"7.63"
4164,"13.56"
2046,"52.66"
1752,"39.43"
3289,"11.52"
4165,"15.15"
2769,"37.06"
1324,"54.67"
4390,"40.22"
303,"79.35"
1263,"71.47"
4876,"82.29"
540,"18.97"
1558,"78.64"
2996,"62.90"
3407,"69.64"
4602,"68.87"
4833,"25.92"
4744,"59.26"
677,"20.73"
4183,"69.02"
2267,"21.33"
3690,"94.53"
2587,"29.90"
4882,"102.92"
2415,"52.40"
3015,"28.68"
4941,"30.99"
1698,"54.84"
411,"7.56"
3101,"73.90"
3814,"11.20"
4194,"6.60"
648,"7.68"
932,"92.54"
2564,"101.75"
4921,"17.85"
1784,"84.48"
4383,"35.32"
4773,"50.77"
2638,"90.17"
3802,"24.08"
1666,"4.77"
1621,"5.71"
2863,"13.70"
2940,"82.05"
4328,"80.74"
3297,"24.73"
3642,"8.39"
1479,"26.44"
3440,"45.28"
4721,"66.92"
2997,"44.44"
2557,"9.83"
184,"63.04"
3427,"14.96"
3310,"83.06"
3309,"47.37"
3041,"36.05"
4518,"41.59"
4251,"74.39"
2737,"55.92"
3175,"61.94"
3798,"27.50"
4331,"39.66"
1897,"14.52"
617,"63.63"
3702,"73.61"
1967,"54.96"
1522,"58.18"
4189,"73.93"
2913,"35.84"
2035,"58.81"
2533,"46.26"
4326,"25.82"
1808,"41.93"
1684,"101.86"
4655,"17.31"
4629,"21.60"
4248,"32.90"
4475,"57.44"
4311,"37.42"
1988,"96.86"
4062,"12.82"
4225,"12.20"
1274,"98.05"
1450,"29.13"
4145,"41.27"
2532,"50.79"
1595,"109.55"
3182,"81.59"
314,"19.42"
4902,"39.33"
2091,"38.13"
4892,"81.98"
4381,"40.76"
2316,"21.13"
3103,"29.13"
4787,"24.52"
4073,"58.09"
4291,"19.04"
821,"62.79"
1402,"9.95"
4672,"9.50"
3090,"84.11"
4529,"27.04"
4733,"70.00"
2566,"84.21"
427,"77.41"
4463,"63.19"
2707,"102.38"
1388,"38.97"
411,"95.42"
936,"63.17"
172,"14.78"
3946,"88.21"
3519,"24.61"
1840,"50.11"
4817,"20.71"
3887,"55.21"
1348,"25.81"
374,"65.99"
4948,"32.50"
763,"18.20"
3749,"32.79"
3297,"70.84"
613,"94.98"
944,"53.69"
4732,"13.42"
4972,"93.43"
4778,"63.19"
4033,"42.33"
1520,"68.83"
4165,"66.07"
598,"38.97"
3170,"13.19"
1908,"69.83"
3595,"20.94"
1250,"51.41"
766,"101.44"
1416,"4.62"
4706,"22.28"
2515,"11.72"
3261,"71.31"
2601,"71.08"
1547,"93.45"
356,"41.26"
2519,"39.00"
3639,"3.57"
709,"99.86"
905,"24.21"
4299,"66.22"
2861,"128.90"
3650,"104.71"
2770,"42.13"
751,"67.44"
3028,"9.28"
1032,"22.40"
1346,"79.89"
4512,"70.75"
4189,"42.57"
2491,"79.31"
4154,"85.09"
3083,"73.30"
4121,"4.23"
2150,"33.25"
2810,"16.40"
204,"43.57"
3220,"55.20"
712,"18.40"
293,"72.45"
1323,"50.09"
4221,"49.63"
105,"28.52"
337,"24.69"
1316,"59.88"
2379,"86.54"
1247,"11.30"
1886,"25.63"
550,"91.67"
2617,"48.56"
3470,"73.49"
1191,"80.21"
1671,"32.12"
2129,"45.73"
1786,"42.24"
473,"61.02"
2896,"94.83"
4799,"82.56"
3507,"13.32"
1510,"68.39"
163,"50.07"
1514,"94.10"
3219,"9.68"
2959,"51.54"
3003,"71.60"
2347,"25.60"
927,"64.87"
4465,"61.05"
1102,"17.09"
1300,"41.55"
2408,"42.75"
4264,"102.82"
3625,"53.10"
119,"22.40"
1797,"101.23"
2022,"71.90"
3339,"66.23"
1104,"98.31"
127,"33.81"
3027,"19.92"
1172,"26.62"
2897,"72.64"
2546,"50.55"
2541,"61.63"
1694,"65.24"
4823,"70.81"
1866,"16.31"
1205,"55.70"
4865,"36.49"
4301,"39.28"
2541,"57.32"
2400,"27.71"
1784,"19.85"
4429,"77.60"
1879,"31.53"
3746,"66.75"
4861,"25.73"
898,"21.20"
2814,"44.34"
337,"29.59"
1854,"25.32"
2613,"102.05"
3877,"70.53"
1699,"60.75"
4432,"76.84"
2991,"56.97"
2037,"28.52"
1143,"36.94"
2338,"84.53"
2571,"115.11"
2544,"92.15"
4268,"60.93"
600,"81.23"
3882,"25.50"
4638,"8.09"
3694,"11.69"
4673,"95.96"
2508,"11.75"
1616,"36.57"
1460,"29.68"
1218,"37.40"
4842,"44.83"
1820,"73.31"
4800,"69.17"
381,"92.12"
3713,"34.82"
2806,"53.63"
2560,"46.57"
4289,"15.77"
3409,"31.37"
3743,"33.78"
3378,"9.50"
4356,"58.57"
1768,"9.28"
177,"25.78"
593,"34.94"
2637,"35.27"
4541,"21.92"
1502,"29.83"
929,"39.45"
4683,"30.33"
4508,"15.86"
708,"51.50"
3934,"9.73"
522,"12.97"
1566,"31.19"
4302,"73.09"
3769,"48.64"
2596,"18.23"
1251,"47.21"
1219,"29.90"
3876,"47.72"
1225,"55.31"
3667,"46.77"
800,"81.47"
3472,"19.11"
409,"72.94"
974,"31.48"
3620,"21.97"
3173,"51.10"
3913,"31.73"
1455,"56.64"
2900,"43.78"
2685,"20.69"
4682,"16.49"
2725,"38.98"
299,"52.26"
3266,"85.17"
3859,"65.54"
2568,"39.72"
2856,"15.84"
1451,"60.77"
2228,"55.52"
2839,"20.30"
2337,"60.65"
3141,"26.44"
3855,"28.49"
4851,"76.29"
1408,"74.06"
4129,"28.55"
3286,"43.67"
1402,"86.35"
3959,"56.74"
4801,"72.13"
3924,"37.66"
1306,"18.78"
1498,"24.91"
836,"50.73"
4159,"53.53"
4616,"3.33"
1919,"54.58"
2534,"67.51"
140,"32.82"
3656,"22.16"
3350,"50.73"
3073,"33.29"
3086,"105.35"
2616,"11.37"
211,"99.29"
1575,"37.14"
483,"26.93"
1379,"10.53"
1379,"35.02"
2234,"38.09"
529,"50.67"
3029,"98.31"
3211,"101.70"
1914,"80.18"
4438,"126.53"
653,"58.07"
1294,"68.44"
3733,"18.64"
2622,"78.56"
888,"14.21"
2704,"62.46"
763,"57.50"
4048,"17.24"
1990,"8.60"
4089,"5.98"
110,"35.09"
1533,"64.51"
1415,"40.58"
1984,"59.55"
2412,"40.99"
3174,"34.72"
2113,"64.77"
4954,"41.15"
2636,"52.26"
1818,"64.49"
4924,"43.83"
1445,"15.44"
4838,"99.54"
4076,"28.52"
1155,"67.38"
117,"26.91"
167,"57.52"
75,"68.67"
4082,"12.41"
35,"80.66"
4195,"82.24"
2556,"28.01"
3625,"7.39"
2802,"15.05"
3191,"28.99"
3228,"72.43"
3438,"11.81"
3701,"97.03"
307,"56.32"
3500,"37.82"
531,"13.31"
3837,"83.40"
2566,"12.22"
4282,"29.50"
2801,"114.91"
4992,"84.96"
2352,"67.53"
3573,"108.90"
2436,"42.57"
769,"82.84"
450,"40.05"
291,"48.33"
2475,"51.01"
4383,"83.53"
986,"3.56"
1656,"58.67"
4781,"48.40"
649,"66.46"
3513,"99.81"
3744,"26.55"
1693,"73.39"
4811,"17.89"
98,"69.19"
4689,"38.69"
4841,"19.59"
4798,"73.42"
31,"110.87"
4843,"65.25"
692,"18.67"
2396,"7.68"
1231,"81.81"
2725,"9.62"
4336,"7.30"
2801,"17.01"
1158,"71.60"
2368,"39.67"
3290,"40.06"
1347,"63.10"
823,"44.50"
2724,"11.62"
3958,"61.45"
1356,"88.22"
4470,"96.22"
770,"23.12"
3856,"116.58"
1077,"54.67"
103,"15.15"
34,"19.97"
238,"26.64"
1129,"77.20"
2424,"30.45"
4220,"25.06"
2035,"63.10"
3116,"28.98"
2904,"72.28"
4080,"62.11"
4601,"3.57"
4622,"87.03"
1028,"57.47"
3870,"62.52"
4833,"29.76"
1745,"84.10"
4703,"59.99"
205,"71.37"
3386,"76.62"
3207,"64.13"
1130,"7.09"
3779,"73.88"
3341,"27.24"
4495,"76.72"
2002,"35.73"
3943,"17.16"
1484,"62.00"
1298,"62.50"
4199,"49.47"
482,"59.86"
2552,"61.56"
3146,"101.22"
4506,"5.35"
866,"25.89"
1615,"74.87"
3939,"54.68"
3579,"60.69"
3972,"17.28"
2632,"16.35"
2327,"15.79"
1621,"22.93"
159,"58.21"
3610,"41.66"
2918,"41.26"
2846,"51.98"
2738,"30.65"
3377,"83.17"
825,"95.28"
504,"78.19"
1941,"6.60"
2436,"59.36"
973,"97.42"
4271,"86.03"
1536,"93.30"
2521,"51.25"
1997,"23.65"
3538,"48.56"
3940,"14.14"
94,"60.73"
3870,"81.78"
2896,"5.15"
714,"34.11"
3936,"12.43"
4089,"12.37"
4652,"82.58"
1630,"16.37"
978,"36.35"
1413,"100.18"
2377,"7.57"
4679,"8.65"
3403,"24.66"
2224,"56.77"
3863,"76.59"
2409,"6.80"
4157,"69.36"
4225,"78.63"
1159,"20.10"
889,"29.63"
540,"97.79"
48,"70.71"
2648,"26.42"
2531,"79.20"
3246,"74.86"
2233,"57.36"
3777,"71.45"
1284,"46.39"
1055,"41.06"
2398,"28.18"
2088,"29.81"
3593,"43.28"
2767,"54.68"
1982,"42.02"
1760,"59.57"
1520,"42.81"
1179,"28.75"
1417,"88.79"
934,"104.18"
4678,"7.50"
757,"62.25"
732,"32.79"
1392,"66.24"
1189,"67.25"
2765,"54.86"
781,"53.86"
1457,"71.99"
594,"16.71"
4631,"49.17"
1757,"77.26"
2083,"32.78"
4436,"8.92"
909,"36.98"
3253,"63.71"
3870,"80.94"
2083,"3.16"
4486,"95.46"
3683,"18.94"
823,"7.01"
7,"26.50"
2296,"36.51"
2141,"62.76"
2304,"43.70"
3026,"14.62"
3675,"101.92"
791,"53.35"
4323,"21.18"
2624,"70.22"
2044,"46.80"
291,"27.82"
3428,"35.31"
2848,"33.02"
2834,"80.59"
1663,"29.56"
606,"16.11"
2077,"88.20"
3295,"88.82"
4734,"79.65"
55,"39.07"
1490,"84.80"
617,"80.02"
2173,"13.58"
1498,"43.78"
1907,"47.06"
1853,"60.72"
119,"50.55"
2635,"40.97"
794,"65.80"
102,"43.39"
2726,"23.72"
258,"46.06"
1534,"45.85"
583,"44.81"
305,"63.88"
2533,"54.42"
4573,"76.66"
2541,"31.64"
3291,"52.81"
1265,"39.96"
2618,"78.78"
2428,"19.20"
2435,"82.22"
3014,"36.75"
3619,"40.20"
1468,"62.44"
4655,"70.76"
3038,"72.69"
971,"63.75"
378,"22.48"
446,"60.69"
2505,"74.05"
1873,"28.50"
2,"44.55"
948,"24.39"
4802,"27.94"
4344,"11.20"
983,"29.12"
4741,"44.94"
365,"5.21"
2521,"29.13"
3344,"27.61"
2191,"82.28"
2001,"42.53"
1243,"57.36"
2591,"76.83"
3089,"27.16"
4929,"62.49"
403,"43.25"
3445,"58.10"
3123,"22.53"
4829,"55.17"
1289,"39.21"
1079,"70.75"
1330,"57.98"
1129,"45.04"
1102,"28.79"
2117,"83.25"
441,"28.51"
875,"80.17"
1576,"25.40"
3357,"81.72"
4435,"16.10"
4995,"42.88"
2584,"54.80"
2593,"29.80"
4323,"39.62"
1630,"14.42"
732,"60.98"
4177,"13.66"
2502,"60.64"
477,"47.24"
4978,"78.32"
480,"52.41"
546,"29.88"
100,"91.04"
1941,"52.14"
410,"27.96"
2945,"39.77"
246,"92.79"
2044,"41.64"
3034,"63.43"
2074,"116.07"
4058,"66.19"
2768,"111.84"
1260,"41.32"
636,"86.21"
363,"30.05"
3961,"23.67"
4897,"72.89"
4585,"94.87"
2265,"44.55"
3474,"33.83"
4218,"23.89"
1774,"38.94"
1211,"17.46"
4553,"5.94"
373,"21.82"
3122,"99.05"
1966,"38.53"
2727,"37.78"
1694,"67.59"
3675,"77.31"
2225,"35.52"
855,"63.91"
2841,"6.54"
3331,"51.20"
4661,"80.98"
760,"35.84"
1023,"120.74"
4031,"102.41"
853,"6.83"
989,"66.39"
2336,"16.59"
2370,"57.61"
4149,"11.52"
4048,"65.98"
3974,"80.83"
1828,"73.38"
2403,"10.98"
2241,"8.00"
2187,"65.79"
3508,"64.68"
1944,"73.07"
3388,"41.50"
2156,"68.92"
1007,"48.98"
3791,"93.48"
3947,"19.17"
370,"27.12"
2634,"28.41"
1848,"97.43"
3175,"18.57"
4550,"66.21"
4470,"107.09"
4715,"29.26"
1559,"70.78"
1528,"8.64"
2956,"32.88"
1016,"35.16"
1305,"39.12"
4368,"5.56"
1828,"20.92"
1072,"79.42"
2657,"26.62"
3464,"72.15"
4430,"71.86"
1838,"63.44"
592,"4.79"
1460,"68.86"
4421,"94.71"
2186,"63.76"
4326,"37.94"
1626,"9.83"
4888,"8.05"
3714,"24.57"
2498,"47.66"
2527,"85.82"
4362,"12.83"
4874,"96.46"
2109,"46.08"
2542,"38.05"
277,"36.10"
3180,"83.87"
3037,"13.66"
3258,"72.15"
4806,"56.57"
4740,"22.92"
4041,"11.57"
1413,"79.50"
4631,"23.83"
4837,"54.48"
217,"57.60"
4370,"6.22"
4375,"82.34"
1773,"48.33"
1916,"80.16"
408,"62.90"
2545,"99.07"
3823,"66.06"
4853,"61.08"
3490,"60.22"
1698,"12.40"
3812,"93.40"
1311,"62.97"
73,"83.99"
567,"75.40"
4416,"64.53"
935,"33.91"
4009,"89.85"
1056,"25.31"
2259,"83.85"
4032,"5.75"
842,"43.81"
154,"51.54"
2327,"15.47"
3082,"22.87"
2253,"54.42"
2423,"35.33"
3511,"91.48"
3752,"18.20"
2841,"76.98"
82,"83.50"
2109,"72.30"
356,"65.24"
1769,"27.11"
1387,"3.01"
4150,"54.70"
600,"3.98"
1756,"42.87"
623,"11.19"
1013,"69.53"
3057,"36.82"
97,"21.15"
2918,"30.56"
2629,"52.15"
3933,"35.96"
3105,"10.69"
3302,"84.88"
2769,"70.67"
4123,"16.00"
3124,"51.81"
3824,"35.63"
2339,"81.24"
2997,"18.29"
4904,"25.44"
2437,"27.88"
2402,"78.84"
1519,"69.61"
4305,"39.84"
3617,"46.57"
4374,"88.13"
1791,"19.76"
4251,"43.22"
493,"29.05"
4742,"40.42"
3030,"70.51"
265,"31.63"
385,"36.68"
1052,"22.21"
3763,"69.46"
1892,"25.70"
3966,"37.13"
4151,"100.95"
3563,"41.95"
3754,"65.83"
1125,"32.26"
604,"87.26"
1447,"50.17"
1269,"63.07"
3192,"49.89"
4044,"34.00"
2565,"96.06"
1771,"98.72"
52,"9.88"
3399,"62.88"
1963,"25.67"
2211,"55.49"
2298,"14.40"
2950,"62.13"
73,"73.22"
4109,"17.88"
2949,"44.83"
1112,"70.40"
415,"96.07"
4998,"23.70"
3503,"36.69"
4836,"42.69"
4484,"85.06"
262,"69.67"
4603,"85.67"
3418,"20.01"
1152,"76.69"
4993,"10.67"
4392,"34.41"
4741,"94.52"
4338,"29.78"
3580,"65.01"
1067,"98.33"
572,"78.75"
333,"53.88"
1749,"28.56"
3867,"109.12"
1212,"16.67"
1590,"40.76"
4057,"15.51"
72,"32.93"
2861,"11.83"
3590,"8.48"
3746,"35.38"
3120,"69.48"
647,"41.19"
3032,"51.54"
4173,"72.21"
3537,"38.95"
4699,"43.98"
1679,"21.52"
4066,"29.40"
3914,"84.29"
4853,"83.36"
2537,"80.45"
394,"29.98"
1590,"52.91"
1588,"98.49"
626,"25.37"
3135,"50.59"
1805,"19.30"
1029,"8.22"
1823,"32.66"
4675,"15.64"
2934,"88.33"
4824,"24.10"
1101,"121.21"
2436,"54.68"
4329,"75.14"
4572,"71.17"
1281,"40.52"
2366,"71.41"
1203,"21.39"
2793,"54.09"
2556,"97.02"
2763,"47.84"
2996,"45.70"
2446,"74.19"
961,"92.19"
982,"100.59"
1946,"17.28"
3140,"5.56"
4697,"27.38"
3792,"25.12"
1792,"41.34"
3822,"99.15"
3108,"13.98"
63,"77.18"
64,"23.40"
4954,"24.90"
2834,"25.73"
1515,"49.73"
2957,"17.60"
169,"59.39"
1602,"42.76"
3172,"54.51"
4447,"28.04"
4588,"38.94"
595,"52.79"
2674,"3.25"
2375,"24.47"
3681,"36.47"
1815,"88.88"
2758,"106.70"
1461,"22.90"
1774,"48.25"
901,"57.75"
1545,"69.36"
1588,"51.59"
3926,"7.92"
517,"26.23"
4638,"75.54"
3839,"27.92"
600,"81.56"
4922,"19.72"
1667,"84.84"
4428,"27.08"
3673,"11.69"
4403,"79.25"
1795,"25.03"
4642,"50.32"
2584,"54.65"
2385,"46.32"
3338,"15.10"
3658,"64.34"
2921,"69.53"
3391,"68.99"
581,"96.39"
3428,"10.53"
4761,"94.03"
1616,"60.20"
3945,"64.83"
121,"60.67"
1067,"66.34"
2687,"39.97"
569,"25.27"
4583,"65.74"
1809,"9.65"
1739,"60.33"
1909,"87.64"
491,"28.01"
1172,"60.08"
476,"55.67"
1939,"43.92"
425,"63.25"
4684,"59.64"
3743,"37.71"
3949,"62.47"
1620,"83.08"
4283,"76.23"
2817,"43.33"
4802,"70.72"
3160,"56.68"
999,"25.71"
4424,"15.88"
4055,"105.09"
516,"81.53"
2351,"22.98"
2807,"71.18"
4771,"63.39"
2701,"32.38"
4882,"79.36"
3349,"52.69"
1229,"68.39"
3489,"51.53"
1681,"96.49"
1138,"19.29"
3341,"73.90"
553,"98.09"
3029,"69.94"
1888,"13.56"
1973,"26.84"
1177,"50.49"
3097,"52.69"
4833,"36.45"
2205,"27.38"
1917,"59.89"
3137,"46.19"
2299,"5.88"
2152,"20.63"
1969,"64.40"
3770,"95.43"
1667,"23.72"
1763,"73.72"
4704,"78.33"
1276,"88.50"
2740,"68.02"
72,"48.58"
3789,"62.75"
29,"81.68"
3601,"15.54"
4392,"54.85"
3165,"12.06"
2088,"64.84"
4842,"82.12"
1770,"16.56"
955,"71.99"
1018,"41.54"
628,"29.38"
4933,"32.84"
2398,"32.09"
4844,"18.05"
2103,"37.15"
2697,"11.00"
2010,"47.26"
2974,"8.45"
2161,"42.02"
3606,"18.07"
2428,"116.63"
2649,"32.35"
2924,"76.56"
4924,"102.60"
3240,"25.60"
1864,"48.95"
3364,"21.13"
1706,"62.25"
4539,"55.94"
2855,"36.51"
1145,"33.46"
3707,"28.43"
3295,"86.32"
2218,"85.84"
1327,"61.46"
1035,"54.50"
666,"10.98"
543,"81.59"
904,"49.66"
2676,"86.35"
3884,"75.19"
4630,"71.00"
1398,"27.70"
3004,"54.75"
1055,"14.73"
2009,"51.25"
605,"35.61"
4276,"23.28"
2700,"41.22"
2623,"42.08"
4214,"24.99"
1062,"81.52"
42,"31.01"
2099,"92.08"
2359,"10.18"
487,"48.25"
3374,"48.90"
1194,"21.52"
2961,"73.65"
3787,"41.54"
3252,"55.87"
4323,"79.80"
2094,"37.31"
666,"34.12"
4168,"41.57"
4475,"6.05"
4986,"63.70"
2091,"29.86"
1975,"92.08"
91,"48.46"
2575,"49.32"
1790,"45.50"
104,"70.43"
2358,"51.03"
4166,"109.09"
2169,"44.94"
1499,"109.58"
2335,"60.94"
3671,"99.08"
1032,"28.53"
2429,"46.36"
1606,"97.90"
4345,"14.68"
2506,"62.77"
3697,"25.08"
2574,"23.13"
1288,"71.94"
3143,"31.65"
50,"18.92"
1470,"5.36"
1765,"56.83"
2966,"71.60"
95,"13.16"
924,"41.73"
2411,"27.82"
2715,"46.49"
1978,"66.50"
4061,"4.98"
448,"73.19"
1229,"45.68"
970,"21.51"
3102,"48.76"
3169,"48.17"
3236,"75.95"
4551,"15.65"
3128,"71.86"
3767,"31.18"
133,"19.38"
3635,"59.05"
4881,"21.97"
3062,"47.03"
574,"89.05"
2967,"55.55"
2074,"53.89"
1870,"12.73"
1643,"5.59"
2718,"29.17"
4801,"55.26"
3006,"20.71"
4407,"25.01"
1190,"69.45"
4695,"29.05"
2129,"20.17"
1987,"80.68"
2305,"76.38"
4195,"61.72"
3699,"91.11"
2945,"17.40"
4650,"46.07"
1841,"46.60"
71,"70.93"
2908,"46.43"
1036,"5.55"
4388,"39.89"
3339,"48.07"
4081,"37.40"
2905,"66.80"
831,"85.73"
3046,"21.43"
3538,"52.80"
703,"65.77"
2758,"44.40"
4989,"26.91"
3548,"8.37"
1305,"46.33"
952,"17.56"
3086,"61.48"
1563,"63.59"
3504,"35.34"
1677,"117.01"
1561,"16.37"
1150,"88.53"
666,"87.81"
2661,"96.20"
1574,"48.36"
3720,"50.62"
3927,"71.97"
4021,"44.97"
2675,"55.56"
2221,"63.17"
1783,"15.53"
239,"92.27"
1134,"97.36"
1230,"67.05"
27,"17.52"
3457,"56.75"
2838,"9.48"
3091,"51.58"
380,"65.51"
4291,"6.42"
4372,"26.15"
4143,"14.52"
4293,"28.32"
1463,"81.65"
1296,"26.45"
3743,"62.41"
1570,"69.30"
4671,"50.65"
2676,"88.82"
3103,"97.43"
1640,"69.83"
2782,"29.62"
1495,"68.19"
4380,"15.88"
3339,"73.38"
646,"4.68"
562,"72.72"
3789,"11.73"
277,"99.91"
3324,"106.40"
2852,"69.09"
3542,"78.43"
1314,"59.95"
2569,"67.98"
3353,"66.49"
1377,"73.80"
1754,"70.19"
2063,"42.48"
1376,"52.33"
2833,"81.31"
177,"86.49"
3929,"37.70"
3782,"53.93"
4925,"49.97"
201,"50.90"
2238,"100.66"
4788,"67.06"
4051,"32.05"
3399,"21.98"
1497,"29.55"
4852,"68.78"
2961,"61.01"
590,"12.54"
1694,"83.86"
2110,"28.62"
1547,"24.07"
3114,"52.69"
1910,"62.42"
3555,"41.87"
1356,"6.61"
240,"11.58"
2690,"29.90"
3723,"60.58"
997,"26.16"
4183,"71.00"
1850,"71.05"
4405,"37.64"
2986,"81.47"
1144,"32.16"
405,"44.65"
2746,"89.43"
4764,"9.79"
2685,"46.90"
61,"52.76"
4643,"88.78"
3415,"135.16"
1505,"6.69"
2141,"12.45"
2835,"37.47"
2472,"16.33"
3628,"16.05"
3336,"92.61"
2174,"66.42"
4400,"99.95"
3971,"68.22"
4485,"95.96"
3784,"100.38"
4141,"101.17"
4607,"47.02"
4700,"37.39"
3006,"26.56"
388,"7.04"
16,"27.48"
885,"42.37"
2566,"71.82"
1815,"19.60"
2497,"24.79"
4743,"52.88"
382,"83.91"
764,"55.53"
1851,"87.82"
793,"59.54"
2334,"102.61"
545,"61.33"
3782,"45.44"
4640,"21.51"
4513,"49.62"
3454,"83.88"
1304,"23.93"
1716,"21.17"
1679,"8.89"
4297,"42.72"
2738,"38.90"
2413,"83.91"
1924,"21.36"
2051,"59.02"
3231,"85.70"
53,"46.94"
2733,"53.85"
3052,"47.67"
4225,"47.11"
2569,"12.96"
3173,"40.23"
3521,"51.60"
3186,"53.20"
2294,"34.35"
3961,"13.55"
329,"66.61"
2822,"62.19"
974,"25.01"
2013,"7.44"
3788,"73.38"
1605,"17.40"
3807,"65.57"
706,"39.29"
143,"72.28"
4126,"29.87"
678,"26.15"
3994,"74.89"
2919,"5.77"
935,"82.32"
2002,"10.92"
63,"90.92"
3934,"25.29"
3592,"27.89"
4658,"14.89"
4960,"9.98"
926,"72.79"
2003,"42.42"
4641,"40.87"
376,"19.93"
1489,"13.06"
4852,"63.59"
2075,"51.15"
4282,"78.91"
1957,"23.32"
2321,"53.13"
1792,"77.42"
2339,"24.53"
1527,"50.13"
3361,"55.54"
4749,"61.41"
523,"37.29"
3342,"83.08"
3755,"44.44"
3243,"67.55"
3517,"91.24"
1923,"83.02"
2797,"99.42"
3498,"32.81"
4936,"28.13"
1515,"65.05"
3471,"46.95"
3798,"55.35"
1370,"67.15"
2787,"96.20"
877,"52.98"
4607,"36.96"
1336,"13.45"
2523,"21.06"
4018,"119.51"
358,"64.71"
3817,"60.86"
3034,"94.18"
3891,"17.05"
4441,"72.48"
1871,"115.35"
3033,"73.49"
880,"61.53"
1576,"28.93"
1054,"49.57"
226,"58.41"
632,"44.44"
3340,"29.37"
3105,"64.62"
1275,"71.52"
4498,"11.81"
2332,"18.80"
1578,"85.15"
3749,"78.50"
3776,"48.27"
1736,"10.65"
3713,"25.34"
3476,"69.91"
2229,"91.19"
4209,"50.24"
3895,"29.75"
4827,"17.60"
4769,"73.61"
500,"61.64"
3051,"76.01"
2046,"51.14"
4925,"32.82"
3930,"77.21"
2769,"16.10"
4418,"21.01"
1355,"39.61"
3040,"48.06"
2377,"20.11"
3436,"10.26"
1669,"22.91"
117,"20.55"
637,"7.32"
3468,"21.13"
2072,"87.35"
4970,"16.52"
2483,"103.47"
1464,"36.61"
1188,"41.03"
2394,"8.44"
3546,"54.66"
2780,"80.25"
4692,"61.04"
3329,"3.41"
3461,"39.61"
2799,"51.06"
4245,"75.64"
1556,"49.44"
392,"38.43"
4948,"68.42"
1151,"66.08"
2690,"28.83"
3939,"91.18"
3145,"75.15"
2896,"70.36"
3180,"84.70"
3234,"77.35"
510,"26.96"
4696,"34.07"
448,"73.57"
3366,"19.56"
975,"27.76"
652,"28.00"
3462,"99.99"
4836,"40.64"
4793,"62.12"
899,"109.23"
3441,"52.37"
3307,"61.50"
3194,"29.60"
2140,"66.84"
298,"21.61"
2229,"63.44"
3948,"3.06"
1423,"84.38"
2402,"37.18"
3326,"49.13"
2123,"62.10"
1997,"88.00"
4526,"108.32"
91,"8.44"
881,"84.88"
1815,"81.44"
4462,"35.19"
1793,"9.74"
53,"39.40"
2691,"22.47"
680,"13.16"
4256,"72.65"
1544,"74.08"
4991,"67.77"
2164,"87.36"
1053,"27.25"
2519,"93.37"
5000,"14.78"
4051,"3.25"
4998,"50.61"
2498,"54.73"
785,"33.73"
4831,"59.13"
4239,"73.43"
1355,"14.14"
3430,"27.20"
643,"41.88"
2716,"29.94"
511,"64.71"
535,"54.17"
3454,"28.37"
3203,"91.01"
4384,"7.67"
1475,"17.87"
1190,"26.90"
2089,"48.26"
1829,"69.25"
3865,"54.02"
3227,"88.43"
3279,"43.20"
4150,"43.42"
3959,"32.74"
3279,"90.15"
802,"74.52"
2380,"21.30"
4880,"84.11"
2916,"36.39"
3790,"58.14"
1176,"87.82"
2414,"82.02"
1973,"15.92"
477,"24.42"
2589,"48.11"
4660,"93.68"
3129,"91.04"
2306,"40.49"
1180,"59.14"
4063,"95.24"
299,"43.84"
2253,"53.64"
1644,"11.85"
4551,"24.75"
2120,"15.00"
2760,"18.06"
4430,"3.28"
2997,"66.31"
1476,"60.21"
4328,"36.03"
414,"12.82"
1036,"37.61"
582,"25.56"
2992,"61.22"
1341,"25.77"
4327,"45.66"
4262,"58.99"
3215,"25.89"
4814,"71.07"
1978,"50.76"
4571,"79.32"
4748,"26.68"
254,"32.58"
3439,"57.30"
379,"19.59"
3788,"76.66"
1709,"7.21"
3884,"65.98"
3236,"17.15"
4384,"40.25"
3653,"27.71"
3769,"71.96"
3872,"84.67"
2959,"23.44"
3659,"43.49"
2730,"56.30"
3481,"19.04"
3026,"122.47"
3289,"43.73"
4451,"80.39"
1257,"60.55"
958,"69.30"
4760,"14.03"
1776,"93.90"
3147,"104.51"
2143,"52.88"
4014,"77.11"
3914,"79.06"
4536,"44.42"
587,"50.86"
4970,"30.61"
1901,"28.30"
2051,"58.49"
356,"46.09"
188,"36.39"
4235,"24.73"
